CR Brathwaite,WI,2011,2017,23,22,1044,997,21,4/48,47.47,5.72,49.7,1,0
AC Dawson,SA,1998,2004,19,19,901,715,21,4/49,34.04,4.76,42.9,1,0
RMS Eranga,SL,2011,2016,19,17,716,686,21,3/46,32.66,5.74,34,0,0
CN Evans,ZIM,1992,2002,53,34,964,848,21,3/11,40.38,5.27,45.9,0,0
M Hayward,SA,1998,2002,21,21,993,858,21,4/31,40.85,5.18,47.2,1,0
NB Mahwire,ZIM,2004,2006,23,21,885,775,21,3/29,36.9,5.25,42.1,0,0
Mohsin Kamal,PAK,1984,1989,19,19,881,760,21,4/47,36.19,5.17,41.9,1,0
Nasir Hossain,BDESH,2011,2016,58,37,1052,809,21,3/26,38.52,4.61,50,0,0
PP Ojha,INDIA,2008,2012,18,17,876,652,21,4/38,31.04,4.46,41.7,1,0
AO Suji,KENYA,1996,2008,60,46,1295,1175,21,2/14,55.95,5.44,61.6,0,0
Wasim Raja,PAK,1973,1985,54,29,1036,687,21,4/25,32.71,3.97,49.3,1,0
MH Yardy,ENG,2006,2011,28,28,1332,1075,21,3/24,51.19,4.84,63.4,0,0
Kabir Ali,ENG,2003,2006,14,13,673,682,20,4/45,34.1,6.08,33.6,1,0
STR Binny,INDIA,2014,2015,14,12,490,439,20,6/4,21.95,5.37,24.5,0,1
DT Christian,AUS,2012,2014,19,19,727,595,20,5/31,29.75,4.91,36.3,0,1
DR Hadlee,NZ,1973,1976,11,11,628,364,20,4/34,18.2,3.47,31.4,1,0
A Jadeja,INDIA,1992,2000,196,52,1248,1094,20,3/3,54.7,5.25,62.4,0,0
RT Lyons,SCOT,2006,2010,25,23,1093,901,20,3/21,45.05,4.94,54.6,0,0
N Madziva,ZIM,2014,2016,12,12,520,519,20,4/49,25.95,5.98,26,1,0
JO Ngoche,KENYA,2010,2013,17,17,878,569,20,3/18,28.45,3.88,43.9,0,0
NO Perry,WI,1999,2000,21,21,946,783,20,3/45,39.15,4.96,47.3,0,0
Rashid Khan,PAK,1980,1985,29,28,1414,923,20,3/47,46.15,3.91,70.7,0,0
DA Reeve,ENG,1991,1996,29,28,1147,820,20,3/20,41,4.28,57.3,0,0
Shoaib Mohammad,PAK,1984,1993,63,35,919,725,20,3/20,36.25,4.73,45.9,0,0
RML Taylor,SCOT,2013,2016,15,15,713,617,20,3/39,30.85,5.19,35.6,0,0
MHN Walker,AUS,1974,1981,17,17,1006,546,20,4/19,27.3,3.25,50.3,1,0
GG Arnold,ENG,1972,1975,14,13,714,339,19,4/27,17.84,2.84,37.5,1,0
TM Chappell,AUS,1980,1983,20,14,736,538,19,3/31,28.31,4.38,38.7,0,0
Enamul Haque,BDESH,1990,2002,29,28,1238,1083,19,2/40,57,5.24,65.1,0,0
AW Greig,ENG,1972,1977,22,19,916,619,19,4/45,32.57,4.05,48.2,1,0
VA Holder,WI,1973,1978,12,12,681,454,19,5/50,23.89,4,35.8,0,1
RD Jackman,ENG,1974,1983,15,15,873,598,19,3/41,31.47,4.1,45.9,0,0
DS Kulkarni,INDIA,2014,2016,12,12,598,508,19,4/34,26.73,5.09,31.4,1,0
AR McBrine,IRE,2014,2017,18,17,852,711,19,3/42,37.42,5,44.8,0,0
BJ McKechnie,NZ,1975,1981,14,14,818,495,19,3/23,26.05,3.63,43,0,0
JN Maguire,AUS,1983,1984,23,20,1009,769,19,3/61,40.47,4.57,53.1,0,0
Mohammad Akram,PAK,1995,2000,23,21,989,790,19,2/28,41.57,4.79,52,0,0
Mohammad Naveed,UAE,2014,2017,18,18,931,839,19,3/40,44.15,5.4,49,0,0
Mushfiqur Rahman,BDESH,2000,2004,28,28,1332,983,19,2/21,51.73,4.42,70.1,0,0
PDRL Perera,SL,1999,2007,19,19,888,820,19,3/23,43.15,5.54,46.7,0,0
Shahid Nazir,PAK,1996,2000,17,17,810,649,19,3/14,34.15,4.8,42.6,0,0
M Sheikh,KENYA,1997,2000,21,21,778,625,19,4/36,32.89,4.82,40.9,1,0
Sohail Khan,PAK,2008,2016,13,13,666,597,19,5/55,31.42,5.37,35,0,1
AJ Traicos,ZIM,1983,1993,27,26,1524,987,19,3/35,51.94,3.88,80.2,0,0
PCR Tufnell,ENG,1990,1997,20,20,1020,699,19,4/22,36.78,4.11,53.6,1,0
Anwar Ali,PAK,2013,2016,22,22,927,944,18,3/66,52.44,6.11,51.5,0,0
DAJ Bracewell,NZ,2011,2016,14,14,716,593,18,3/31,32.94,4.96,39.7,0,0
GD Campbell,AUS,1989,1990,12,12,613,404,18,3/17,22.44,3.95,34,0,0
RO Collinge,NZ,1973,1978,15,15,859,479,18,5/23,26.61,3.34,47.7,0,1
N Pradeep,SL,2012,2016,16,15,740,755,18,2/21,41.94,6.12,41.1,0,0
DR Gilbert,AUS,1986,1986,14,14,684,552,18,5/46,30.66,4.84,38,0,1
DJ Hussey,AUS,2008,2013,69,39,802,698,18,4/21,38.77,5.22,44.5,2,0
BD Julien,WI,1973,1977,12,12,778,463,18,4/20,25.72,3.57,43.2,2,0
AP Kuiper,SA,1991,1996,25,19,588,518,18,3/33,28.77,5.28,32.6,0,0
J Lewis,ENG,2005,2007,13,13,716,500,18,4/36,27.77,4.18,39.7,1,0
CS Martin,NZ,2001,2008,20,19,948,804,18,3/62,44.66,5.08,52.6,0,0
BJ McCarthy,IRE,2016,2016,8,8,398,417,18,4/59,23.16,6.28,22.1,2,0
Mohammad Ashraful,Asia,2001,2013,177,40,697,661,18,3/26,36.72,5.69,38.7,0,0
Mohammad Ashraful,BDESH,2001,2013,177,40,697,661,18,3/26,36.72,5.69,38.7,0,0
MV Nagamootoo,WI,2000,2002,24,24,1189,998,18,4/32,55.44,5.03,66,1,0
AH Omarshah,ZIM,1983,1996,28,25,1077,812,18,3/33,45.11,4.52,59.8,0,0
Rahat Ali,PAK,2012,2016,14,14,679,658,18,3/40,36.55,5.81,37.7,0,0
KT Sandher,Can,2006,2007,15,15,696,569,18,3/24,31.61,4.9,38.6,0,0
GC Smith,Afr,2002,2013,197,43,1026,951,18,3/30,52.83,5.56,57,0,0
GC Smith,SA,2002,2013,197,43,1026,951,18,3/30,52.83,5.56,57,0,0
KC Wessels,AUS,1983,1994,109,23,749,666,18,2/16,37,5.33,41.6,0,0
KC Wessels,SA,1983,1994,109,23,749,666,18,2/16,37,5.33,41.6,0,0
AG Wharf,ENG,2004,2005,13,13,584,428,18,4/24,23.77,4.39,32.4,1,0
LR Williams,WI,1996,2001,15,15,659,556,18,3/16,30.88,5.06,36.6,0,0
Yasir Shah,PAK,2011,2016,17,16,849,766,18,6/26,42.55,5.41,47.1,1,1
Adeel Raja,NL,2002,2011,21,21,846,690,17,4/42,40.58,4.89,49.7,1,0
DJ Capel,ENG,1987,1990,23,22,1038,805,17,3/38,47.35,4.65,61,0,0
EAR de Silva,SL,1986,1992,28,28,1374,967,17,3/38,56.88,4.22,80.8,0,0
MV Fleming,ENG,1997,1998,11,11,523,434,17,4/45,25.52,4.97,30.7,1,0
Gulbadin Naib,AFG,2011,2017,22,19,506,462,17,4/27,27.17,5.47,29.7,2,0
HH Kanitkar,INDIA,1997,2000,34,28,1006,803,17,2/22,47.23,4.78,59.1,0,0
JJC Lawson,WI,2001,2005,13,12,558,498,17,4/57,29.29,5.35,32.8,1,0
NM Lyon,AUS,2012,2016,13,13,720,592,17,4/44,34.82,4.93,42.3,1,0
J Nyumbu,ZIM,2014,2015,19,18,844,738,17,3/42,43.41,5.24,49.6,0,0
A Shahzad,ENG,2010,2011,11,11,588,490,17,3/41,28.82,5,34.5,0,0
RE van der Merwe,SA,2009,2010,13,13,705,561,17,3/27,33,4.77,41.4,0,0
Aftab Alam,AFG,2010,2015,12,12,546,468,16,3/48,29.25,5.14,34.1,0,0
Asif Iqbal,PAK,1973,1979,10,10,592,378,16,4/56,23.62,3.83,37,1,0
SM Boland,AUS,2016,2016,14,13,716,725,16,3/67,45.31,6.07,44.7,0,0
GR Codrington,Can,2006,2007,17,17,731,577,16,4/33,36.06,4.73,45.6,1,0
ST Gabriel,WI,2016,2017,10,10,421,388,16,3/17,24.25,5.52,26.3,0,0
GJ Gilmour,AUS,1974,1975,5,5,320,165,16,6/14,10.31,3.09,20,0,2
PJC Hoffmann,SCOT,2006,2007,18,17,743,555,16,3/22,34.68,4.48,46.4,0,0
SHU Karnain,SL,1984,1990,19,14,635,505,16,5/26,31.56,4.77,39.6,0,1
DE Malcolm,ENG,1990,1994,10,10,526,404,16,3/40,25.25,4.6,32.8,0,0
S Matsikenyeri,ZIM,2002,2015,113,38,920,778,16,2/25,48.62,5.07,57.5,0,0
JL Pattinson,AUS,2011,2015,15,15,727,681,16,4/51,42.56,5.62,45.4,1,0
BS Sandhu,INDIA,1982,1984,22,21,1110,763,16,3/27,47.68,4.12,69.3,0,0
RR Sarwan,WI,2000,2013,181,25,581,586,16,3/31,36.62,6.05,36.3,0,0
MC Sorensen,IRE,2013,2016,13,12,543,520,16,4/40,32.5,5.74,33.9,1,0
RJW Topley,ENG,2015,2016,10,10,463,410,16,4/50,25.62,5.31,28.9,1,0
RJ Trott,BMUDA,2007,2009,11,11,537,412,16,4/46,25.75,4.6,33.5,1,0
MP Vaughan,ENG,2001,2007,86,28,796,649,16,4/22,40.56,4.89,49.7,1,0
R Vijay Bharadwaj,INDIA,1999,2002,10,9,372,307,16,3/34,19.18,4.95,23.2,0,0
Zakir Khan,PAK,1984,1990,17,16,646,494,16,4/19,30.87,4.58,40.3,1,0
PJW Allott,ENG,1982,1985,13,13,819,552,15,3/41,36.8,4.04,54.6,0,0
Azeem Hafeez,PAK,1983,1985,15,14,719,586,15,4/22,39.06,4.89,47.9,1,0
SL Boock,NZ,1978,1987,14,13,700,513,15,3/28,34.2,4.39,46.6,0,0
DCC Borden,BMUDA,2006,2008,12,12,411,392,15,4/30,26.13,5.72,27.4,1,0
Danish Kaneria,PAK,2001,2007,18,18,854,683,15,3/31,45.53,4.79,56.9,0,0
G Dymock,AUS,1974,1980,15,14,806,412,15,2/21,27.46,3.06,53.7,0,0
TCB Fernando,SL,2001,2003,17,17,700,586,15,5/67,39.06,5.02,46.6,0,1
KD Ghavri,INDIA,1975,1981,19,19,1033,708,15,3/40,47.2,4.11,68.8,0,0
NC McGarrell,WI,1998,2001,17,17,859,681,15,3/32,45.4,4.75,57.2,0,0
KH MacLeay,AUS,1983,1987,16,16,857,626,15,6/39,41.73,4.38,57.1,0,1
WP Masakadza,ZIM,2015,2015,10,10,529,376,15,4/21,25.06,4.26,35.2,1,0
GH O'Brien,BMUDA,2006,2008,9,9,456,405,15,3/31,27,5.32,30.4,0,0
SM Patil,INDIA,1980,1986,45,20,864,589,15,2/28,39.26,4.09,57.6,0,0
AL Phehlukwayo,SA,2016,2017,14,14,550,521,15,4/44,34.73,5.68,36.6,1,0
Rajin Saleh,BDESH,2003,2006,43,19,539,459,15,4/16,30.6,5.1,35.9,1,0
AK Sharma,INDIA,1988,1993,31,29,1140,875,15,3/41,58.33,4.6,76,0,0
PM Siddle,AUS,2009,2010,17,16,751,581,15,3/55,38.73,4.64,50,0,0
L Sivaramakrishnan,INDIA,1985,1987,16,16,756,538,15,3/35,35.86,4.26,50.4,0,0
IS Sodhi,NZ,2015,2017,15,14,715,668,15,3/38,44.53,5.6,47.6,0,0
Tanwir Afzal,HK,2014,2016,12,12,540,385,15,3/20,25.66,4.27,36,0,0
CT Tremlett,ENG,2005,2011,15,15,784,705,15,4/32,47,5.39,52.2,1,0
JTC Vaughan,NZ,1992,1996,18,17,696,524,15,4/33,34.93,4.51,46.4,1,0
UWMBCA Welegedara,SL,2009,2010,10,9,457,433,15,5/66,28.86,5.68,30.4,0,1
LJ Wright,ENG,2007,2014,50,37,1038,884,15,2/34,58.93,5.1,69.2,0,0
JO Angara,KENYA,1997,2003,17,15,588,569,14,3/30,40.64,5.8,42,0,0
Anshuman Rath,HK,2014,2016,10,7,337,167,14,3/22,11.92,2.97,24,0,0
F Behardien,SA,2013,2017,55,35,748,719,14,3/19,51.35,5.76,53.4,0,0
DE Bernard,WI,2003,2010,20,17,624,526,14,3/32,37.57,5.05,44.5,0,0
GS Blewett,AUS,1995,1999,32,24,749,646,14,2/6,46.14,5.17,53.5,0,0
S Chanderpaul,WI,1994,2011,268,28,740,636,14,3/18,45.42,5.15,52.8,0,0
GJ Cosier,AUS,1975,1979,9,8,409,248,14,5/18,17.71,3.63,29.2,0,1
JWM Dalrymple,ENG,2006,2007,27,23,840,666,14,2/5,47.57,4.75,60,0,0
Enamul Haque jnr,BDESH,2005,2009,10,10,576,422,14,3/16,30.14,4.39,41.1,0,0
UC Hathurusingha,SL,1992,1999,35,25,954,709,14,4/57,50.64,4.45,68.1,1,0
Jalal-ud-Din,PAK,1982,1983,8,7,306,211,14,4/32,15.07,4.13,21.8,1,0
SKW Kelly,BMUDA,2006,2009,10,10,389,371,14,3/36,26.5,5.72,27.7,0,0
D Mongia,INDIA,2001,2007,57,21,640,571,14,3/31,40.78,5.35,45.7,0,0
JD Nel,SCOT,2006,2010,19,19,730,649,14,4/25,46.35,5.33,52.1,1,0
AR Nurse,WI,2016,2017,7,7,396,334,14,3/27,23.85,5.06,28.2,0,0
IE O'Brien,NZ,2008,2009,10,10,453,488,14,3/68,34.85,6.46,32.3,0,0
KW Richardson,AUS,2013,2016,12,12,606,540,14,5/68,38.57,5.34,43.2,0,1
JA Snow,ENG,1971,1975,9,8,538,232,14,4/11,16.57,2.58,38.4,2,0
Suhrawadi Shuvo,BDESH,2010,2011,17,17,762,572,14,3/14,40.85,4.5,54.4,0,0
DT Tiripano,ZIM,2014,2016,13,11,437,396,14,5/63,28.28,5.43,31.2,0,1
SA Ankola,INDIA,1989,1997,20,20,807,615,13,3/33,47.3,4.57,62,0,0
MP Bicknell,ENG,1990,1991,7,7,413,347,13,3/55,26.69,5.04,31.7,0,0
KD Boyce,WI,1973,1975,8,8,470,313,13,4/50,24.07,3.99,36.1,1,0
TS Chisoro,ZIM,2015,2016,12,11,510,343,13,3/16,26.38,4.03,39.2,0,0
ST Clarke,WI,1978,1982,10,10,524,245,13,3/22,18.84,2.8,40.3,0,0
PC Connell,IRE,2008,2010,13,12,564,518,13,3/68,39.84,5.51,43.3,0,0
TLW Cooper,NL,2010,2013,23,19,553,438,13,3/11,33.69,4.75,42.5,0,0
MN Hart,NZ,1994,2002,13,12,572,373,13,5/22,28.69,3.91,44,0,1
RS Higgins,ZIM,2006,2006,11,11,544,380,13,4/21,29.23,4.19,41.8,1,0
Ijaz Faqih,PAK,1980,1988,27,25,1116,819,13,4/43,63,4.4,85.8,1,0
Majid Khan,PAK,1973,1982,23,15,658,374,13,3/27,28.76,3.41,50.6,0,0
AD Mascarenhas,ENG,2007,2009,20,20,822,634,13,3/23,48.76,4.62,63.2,0,0
Minhajul Abedin,BDESH,1986,1999,27,18,546,511,13,2/39,39.3,5.61,42,0,0
Mohammad Hussain,PAK,1997,1998,14,13,672,547,13,4/33,42.07,4.88,51.6,1,0
SS Pathirana,SL,2015,2017,14,14,633,581,13,3/37,44.69,5.5,48.6,0,0
ASA Perera,SL,1998,2001,20,18,579,522,13,2/25,40.15,5.4,44.5,0,0
DJ Reekers,NL,2006,2009,19,13,510,436,13,3/54,33.53,5.12,39.2,0,0
JE Root,ENG,2013,2017,83,42,936,908,13,2/15,69.84,5.82,72,0,0
JN Snape,ENG,2001,2002,10,10,529,403,13,3/43,31,4.57,40.6,0,0
Tareq Aziz,BDESH,2002,2004,10,10,465,424,13,3/19,32.61,5.47,35.7,0,0
S Thuraisingam,Can,2003,2008,10,10,421,305,13,4/35,23.46,4.34,32.3,1,0
JJ Tucker,BMUDA,2006,2009,26,21,819,701,13,2/23,53.92,5.13,63,0,0
JJ van der Wath,SA,2006,2007,10,10,526,551,13,2/21,42.38,6.28,40.4,0,0
P Willey,ENG,1977,1986,26,22,1031,659,13,3/33,50.69,3.83,79.3,0,0
P Wilson,AUS,1997,1998,11,11,562,450,13,3/39,34.61,4.8,43.2,0,0
Zahoor Khan,UAE,2017,2017,4,4,136,115,13,6/34,8.84,5.07,10.4,0,1
Aftab Ahmed,BDESH,2004,2010,85,30,739,656,12,5/31,54.66,5.32,61.5,0,1
Ahsan Malik,NL,2011,2014,12,11,471,408,12,3/38,34,5.19,39.2,0,0
M Azharuddin,INDIA,1985,2000,334,24,552,479,12,3/19,39.91,5.2,46,0,0
WD Balaji Rao,Can,2008,2011,10,10,474,448,12,4/57,37.33,5.67,39.5,1,0
JT Ball,ENG,2016,2017,6,6,335,342,12,5/51,28.5,6.12,27.9,0,1
HR Bryan,WI,1999,1999,15,15,722,518,12,4/24,43.16,4.3,60.1,1,0
IP Butchart,ZIM,1983,1995,20,16,702,640,12,3/57,53.33,5.47,58.5,0,0
ADR Campbell,ZIM,1992,2003,188,30,509,434,12,2/20,36.16,5.11,42.4,0,0
PA Desai,Can,2010,2014,13,13,612,485,12,3/35,40.41,4.75,51,0,0
AB Dinda,INDIA,2010,2013,13,13,594,612,12,2/44,51,6.18,49.5,0,0
H Durham,BMUDA,2006,2006,9,8,400,343,12,4/45,28.58,5.14,33.3,1,0
AM Ellis,NZ,2012,2013,15,13,480,425,12,2/22,35.41,5.31,40,0,0
RM Ellison,ENG,1984,1986,14,14,696,510,12,3/42,42.5,4.39,58,0,0
AM Guruge,UAE,2014,2015,7,7,351,337,12,4/56,28.08,5.76,29.2,1,0
PA Hitchcock,NZ,2002,2008,14,12,558,468,12,3/30,39,5.03,46.5,0,0
AG Hurst,AUS,1975,1979,8,7,402,203,12,5/21,16.91,3.02,33.5,0,1
Iqbal Qasim,PAK,1977,1988,15,14,664,500,12,3/13,41.66,4.51,55.3,0,0
Kabir Khan,PAK,1994,2000,10,9,371,303,12,2/23,25.25,4.9,30.9,0,0
TP Kamungozi,ZIM,2006,2015,14,13,636,548,12,2/36,45.66,5.16,53,0,0
Khurram Khan,UAE,2004,2015,16,11,498,432,12,4/32,36,5.2,41.5,1,0
RK Kleinveldt,SA,2013,2013,10,10,513,448,12,4/22,37.33,5.23,42.7,1,0
CM Kuggeleijn,NZ,1988,1989,16,16,817,604,12,2/31,50.33,4.43,68,0,0
GA Lamb,ZIM,2010,2011,15,15,642,467,12,3/45,38.91,4.36,53.5,0,0
SG Law,AUS,1994,1999,54,25,807,635,12,2/22,52.91,4.72,67.2,0,0
RJ McCurdy,AUS,1985,1985,11,11,515,375,12,3/19,31.25,4.36,42.9,0,0
DR Martyn,AUS,1992,2006,208,31,794,704,12,2/21,58.66,5.31,66.1,0,0
SO Ngoche,KENYA,2010,2014,14,13,569,431,12,2/28,35.91,4.54,47.4,0,0
MA Parker,SCOT,2010,2010,10,10,414,327,12,4/33,27.25,4.73,34.5,1,0
RG Petrie,NZ,1990,1991,12,12,660,449,12,2/25,37.41,4.08,55,0,0
D Pretorius,SA,2016,2017,9,9,386,304,12,3/5,25.33,4.72,32.1,0,0
PWE Rawson,ZIM,1983,1987,10,10,571,427,12,3/47,35.58,4.48,47.5,0,0
JD Ryder,NZ,2008,2014,48,19,407,412,12,3/29,34.33,6.07,33.9,0,0
J Theron,SA,2010,2010,4,4,194,173,12,5/44,14.41,5.35,16.1,0,1
KEA Upashantha,SL,1995,2001,12,12,564,481,12,4/37,40.08,5.11,47,1,0
RR Watson,SCOT,2006,2010,35,17,570,528,12,3/18,44,5.55,47.5,0,0
CL White,AUS,2005,2015,88,19,331,351,12,3/5,29.25,6.36,27.5,0,0
PJ Wiseman,NZ,1998,2003,15,13,450,368,12,4/45,30.66,4.9,37.5,1,0
MA Wood,ENG,2015,2016,11,11,594,578,12,3/46,48.16,5.83,49.5,0,0
Aamer Nazir,PAK,1993,1995,9,9,417,346,11,3/43,31.45,4.97,37.9,0,0
VR Aaron,INDIA,2011,2014,9,9,380,419,11,3/24,38.09,6.61,34.5,0,0
Ahmed Raza,UAE,2014,2017,12,12,653,420,11,2/19,38.18,3.85,59.3,0,0
Aizaz Khan,HK,2014,2017,12,12,439,452,11,2/26,41.09,6.17,39.9,0,0
RW Ali,KENYA,1996,1997,9,9,338,255,11,3/17,23.18,4.52,30.7,0,0
LS Baker,WI,2008,2009,10,9,426,355,11,3/47,32.27,5,38.7,0,0
R Clarke,ENG,2003,2006,20,14,469,415,11,2/28,37.72,5.3,42.6,0,0
HT Davis,NZ,1994,1997,11,11,432,436,11,4/35,39.63,6.05,39.2,1,0
Ehsan Khan,HK,2016,2017,7,7,379,250,11,3/30,22.72,3.95,34.4,0,0
HF Gurney,ENG,2014,2014,10,10,455,432,11,4/55,39.27,5.69,41.3,1,0
Haseeb Amjad,HK,2014,2016,7,7,342,288,11,3/49,26.18,5.05,31,0,0
TM Head,AUS,2016,2017,22,17,538,516,11,2/22,46.9,5.75,48.9,0,0
DW Headley,ENG,1996,1999,13,13,594,520,11,2/38,47.27,5.25,54,0,0
HJ Howarth,NZ,1973,1975,9,8,492,280,11,3/29,25.45,3.41,44.7,0,0
RL Johnson,ENG,2003,2003,10,9,402,239,11,3/22,21.72,3.56,36.5,0,0
CL King,WI,1976,1980,18,15,744,529,11,4/23,48.09,4.26,67.6,1,0
NM Kulkarni,INDIA,1997,1998,10,8,402,357,11,3/27,32.45,5.32,36.5,0,0
RT Latham,NZ,1990,1994,33,21,450,386,11,5/32,35.09,5.14,40.9,0,1
P Lever,ENG,1971,1975,10,9,440,261,11,4/35,23.72,3.55,40,1,0
AA Mallett,AUS,1971,1975,9,9,502,341,11,3/34,31,4.07,45.6,0,0
MF Malone,AUS,1977,1982,10,10,612,315,11,2/9,28.63,3.08,55.6,0,0
A Martin,WI,2011,2011,9,9,444,296,11,4/36,26.9,4,40.3,1,0
EZ Matambanadzo,ZIM,1996,1997,7,7,297,217,11,4/32,19.72,4.38,27,1,0
M Mbangwa,ZIM,1996,2002,29,29,1369,1140,11,2/24,103.63,4.99,124.4,0,0
Mohammad Nawaz (3),PAK,2016,2017,9,9,405,362,11,4/42,32.9,5.36,36.8,1,0
DR Parry,WI,1978,1980,6,6,330,259,11,3/47,23.54,4.7,30,0,0
MDK Perera,SL,2007,2016,10,8,378,337,11,3/48,30.63,5.34,34.3,0,0
RL Powell,WI,1999,2005,109,25,473,491,11,2/5,44.63,6.22,43,0,0
TT Samaraweera,SL,1998,2011,53,17,702,542,11,3/34,49.27,4.63,63.8,0,0
Shafiuddin Ahmed,BDESH,1997,2000,11,11,495,426,11,3/42,38.72,5.16,45,0,0
SR Thompson,IRE,2013,2017,13,10,349,290,11,2/17,26.36,4.98,31.7,0,0
DLS van Bunge,NL,2002,2013,37,13,331,329,11,3/16,29.9,5.96,30,0,0
A van der Merwe,IRE,2010,2011,9,9,432,323,11,5/49,29.36,4.48,39.2,0,1
AS Wassan,INDIA,1990,1991,9,9,426,283,11,3/28,25.72,3.98,38.7,0,0
M Zondeki,Afr,2002,2008,13,12,558,504,11,2/40,45.81,5.41,50.7,0,0
M Zondeki,SA,2002,2008,13,12,558,504,11,2/40,45.81,5.41,50.7,0,0
MW Alleyne,ENG,1999,2000,10,9,366,280,10,3/27,28,4.59,36.6,0,0
DJ Callaghan,SA,1992,2000,29,19,444,365,10,3/32,36.5,4.93,44.4,0,0
PVD Chameera,SL,2015,2016,9,9,301,349,10,3/51,34.9,6.95,30.1,0,0
PKD Chase,IRE,2015,2017,9,8,402,460,10,2/39,46,6.86,40.2,0,0
A Codrington,Can,2003,2007,9,8,300,265,10,5/27,26.5,5.3,30,0,1
M de Lange,SA,2012,2016,4,4,209,198,10,4/46,19.8,5.68,20.9,1,0
R Dhanraj,WI,1994,1995,6,5,264,170,10,4/26,17,3.86,26.4,1,0
MW Gatting,ENG,1977,1993,92,14,392,336,10,3/32,33.6,5.14,39.2,0,0
NG Jones,IRE,2010,2011,14,13,389,234,10,2/19,23.4,3.6,38.9,0,0
RR Kulkarni,INDIA,1983,1987,10,10,444,345,10,3/42,34.5,4.66,44.4,0,0
DK Liyanage,SL,1992,2001,16,16,642,510,10,3/49,51,4.76,64.2,0,0
Mohammad Sharif,BDESH,2001,2007,9,9,499,424,10,3/40,42.4,5.09,49.9,0,0
Mohammad Zahid,PAK,1996,2002,11,11,512,391,10,2/20,39.1,4.58,51.2,0,0
D Mohammed,WI,2006,2008,7,6,353,235,10,3/37,23.5,3.99,35.3,0,0
Naimur Rahman,BDESH,1995,2002,29,24,1094,904,10,2/51,90.4,4.95,109.4,0,0
RJ Nicol,NZ,2011,2013,22,17,339,329,10,4/19,32.9,5.82,33.9,1,0
H Patel,Can,2009,2013,23,16,409,353,10,4/28,35.3,5.17,40.9,1,0
Rahmat Shah,AFG,2013,2017,22,13,326,310,10,5/32,31,5.7,32.6,0,1
IH Romaine,BMUDA,2006,2009,35,13,326,355,10,2/22,35.5,6.53,32.6,0,0
KR Rutherford,NZ,1985,1995,121,17,389,323,10,2/39,32.3,4.98,38.9,0,0
RL Sanghvi,INDIA,1998,1998,10,10,498,399,10,3/29,39.9,4.8,49.8,0,0
Sanwar Hossain,BDESH,1998,2003,27,13,383,327,10,3/49,32.7,5.12,38.3,0,0
G Sharma,INDIA,1985,1987,11,10,486,361,10,3/29,36.1,4.45,48.6,0,0
CA Soper,PNG,2016,2016,3,3,148,123,10,6/41,12.3,4.98,14.8,0,1
Ziaur Rahman,BDESH,2013,2014,13,11,390,301,10,5/30,30.1,4.63,39,0,1
KN Amalean,SL,1986,1988,8,8,318,207,9,4/46,23,3.9,35.3,1,0
MKDI Amerasinghe,SL,2007,2008,8,8,426,363,9,3/44,40.33,5.11,47.3,0,0
Amjad Javed,UAE,2008,2017,14,14,588,588,9,3/60,65.33,6,65.3,0,0
KM Curran,ZIM,1983,1987,11,10,506,398,9,3/65,44.22,4.71,56.2,0,0
MD Dai,PNG,2014,2016,5,5,276,219,9,3/58,24.33,4.76,30.6,0,0
MH Dekker,ZIM,1992,1996,23,12,347,290,9,2/16,32.22,5.01,38.5,0,0
GRA de Silva,SL,1975,1982,6,6,305,262,9,3/41,29.11,5.15,33.8,0,0
DAS Gunaratne,SL,2016,2017,10,8,294,236,9,3/10,26.22,4.81,32.6,0,0
Haris Sohail,PAK,2013,2015,22,13,456,444,9,3/45,49.33,5.84,50.6,0,0
MP Jarvis,ZIM,1987,1995,12,12,601,451,9,2/37,50.11,4.5,66.7,0,0
Khaliq Dad,AFG,2009,2010,6,6,252,150,9,3/30,16.66,3.57,28,0,0
RJ Kirtley,ENG,2001,2004,11,11,549,481,9,2/33,53.44,5.25,61,0,0
T Kumaran,INDIA,1999,2000,8,8,378,348,9,3/24,38.66,5.52,42,0,0
RP Lefebvre,NL,1996,2003,11,11,534,346,9,2/38,38.44,3.88,59.3,0,0
AS Luseno,KENYA,2003,2010,10,10,330,316,9,4/32,35.11,5.74,36.6,1,0
MW Machan,SCOT,2013,2016,23,16,402,384,9,3/31,42.66,5.73,44.6,0,0
Mohammad Kashif,NL,2006,2010,11,11,450,410,9,3/42,45.55,5.46,50,0,0
Mohammad Shahzad,UAE,2014,2016,6,6,240,233,9,4/26,25.88,5.82,26.6,1,0
Mohammad Tauqir,UAE,2004,2015,11,11,491,383,9,2/38,42.55,4.68,54.5,0,0
DT Mutendera,ZIM,1999,2001,9,9,390,334,9,3/23,37.11,5.13,43.3,0,0
JL Ontong,Afr,2001,2012,28,16,538,396,9,3/30,44,4.41,59.7,0,0
JL Ontong,SA,2001,2012,28,16,538,396,9,3/30,44,4.41,59.7,0,0
HH Pandya,INDIA,2016,2017,7,7,306,296,9,3/31,32.88,5.8,34,0,0
TG Shaw,SA,1991,1994,9,9,504,298,9,2/19,33.11,3.54,56,0,0
S Sriram,INDIA,2000,2004,8,8,324,274,9,3/43,30.44,5.07,36,0,0
ML Su'a,NZ,1992,1995,12,12,463,367,9,4/59,40.77,4.75,51.4,1,0
